Customer_ID,Age,Annual_Income,Monthly_Spend,Savings,Credit_Score,Loan_Amount,Transactions_Per_Month,Avg_Transaction_Value,Account_Tenure_Years,Online_Sessions_Per_Month,Returned_Transactions
117549,18,64452,1831,13482,684,27375,29,53,5,27,1
117550,30,54306,1878,20124,833,0,36,59,1,21,1
117551,50,36430,1794,17675,700,14089,40,87,2,19,1
117552,39,71827,1908,0,791,17127,24,84,6,19,1
117553,65,22456,1759,17141,629,22163,34,30,14,24,2
117554,43,72876,1798,28344,615,26330,36,63,17,21,0
117555,50,48179,2696,9493,662,51548,27,56,11,20,1
117556,48,83812,1987,0,829,58455,51,48,12,18,0
117557,31,62869,1956,7865,587,0,30,34,10,25,0
117558,36,67355,1905,28019,712,25596,32,34,5,17,6
117559,48,57355,1091,32018,737,26813,30,39,4,26,1
117560,45,46996,2178,11781,691,20668,35,69,5,24,1
117561,19,87855,1550,20709,899,27308,36,68,5,23,2
117562,52,62447,1543,15270,612,4619,23,62,5,25,1
117563,41,54719,1742,12927,651,0,25,88,7,20,0
117564,18,44559,2500,14054,713,23555,31,86,10,18,0
117565,32,68411,1247,17780,655,20980,30,56,11,15,1
117566,48,49376,1648,34620,678,36515,35,18,10,19,1
117567,32,59392,1151,6526,692,31538,28,63,12,19,1
117568,33,56764,1401,2538,789,891,32,81,4,14,3
117569,48,50007,718,21608,642,15680,29,27,0,18,1
117570,31,30474,1032,12654,662,15434,29,77,9,10,1
117571,48,34421,1376,13153,680,7377,28,27,4,20,2
117572,25,64118,2235,22449,707,38076,28,32,6,30,3
117573,49,54349,1514,18663,688,27674,30,50,6,24,0
117574,53,58669,2529,26120,653,1554,23,80,8,20,0
117575,42,55358,1751,11914,704,39343,24,64,6,14,2
117576,40,81704,2641,22507,763,1307,46,14,7,23,4
117577,27,25166,2675,14244,689,27355,26,43,0,25,0
117578,51,57261,2267,0,667,0,26,66,0,25,1
117579,41,53080,1844,19764,819,22024,29,59,14,18,1
117580,53,51703,1483,5581,663,8585,32,43,14,21,1
117581,46,66681,1416,9036,632,17715,30,122,9,19,1
117582,57,67085,2018,4599,535,24516,26,49,13,22,2
117583,50,35577,1150,10759,694,44114,32,63,6,16,3
117584,51,62131,2053,7301,592,25493,27,59,3,16,2
117585,43,43818,2230,12683,617,32890,36,98,6,26,2
117586,36,87841,2164,7818,759,12199,35,15,8,13,2
117587,39,34839,1867,14805,645,37234,24,80,7,26,1
117588,35,60305,1949,15335,771,16610,32,5,7,16,1
117589,46,56745,1744,18596,736,13827,32,94,7,16,2
117590,21,36896,2149,6893,756,28589,34,72,4,19,0
117591,44,71796,1626,10344,763,5288,20,62,4,14,1
117592,42,27373,2363,14357,550,19390,26,126,1,17,3
117593,41,49273,2017,2177,765,37163,27,108,17,16,3
117594,30,84328,1939,22602,680,47942,29,98,7,18,1
117595,24,56045,2167,6078,717,32229,28,21,8,14,0
117596,30,69799,740,6361,793,15985,24,64,8,21,3
117597,39,61752,1924,20195,676,22564,20,17,8,16,1
117598,38,77716,1651,6133,634,31755,17,51,2,16,1
117599,37,30883,1318,10205,725,11886,35,48,9,18,2
117600,39,74097,1149,17025,669,36037,31,72,11,21,2
117601,29,62913,998,18197,621,9819,31,74,7,24,1
117602,42,47754,2502,16474,837,25822,38,47,3,27,1
117603,18,33706,1540,14474,679,1314,23,59,9,15,1
117604,53,20000,2244,14950,636,25084,21,58,12,24,5
117605,36,72877,1210,13149,649,53681,35,45,12,15,1
117606,57,53661,2375,16534,651,22035,37,58,14,22,0
117607,38,37739,1912,9263,627,16284,36,32,11,14,1
117608,44,52409,2000,13204,552,48985,36,50,10,23,0
117609,60,41573,1739,21093,607,53482,24,49,2,27,3
117610,43,78540,1779,21409,691,48627,32,63,8,17,3
117611,31,55857,1674,13872,736,37903,23,76,4,27,2
117612,51,38148,1942,12594,579,5021,32,5,7,26,1
117613,43,39147,1294,23799,591,18223,26,39,5,23,2
117614,26,32450,1968,14661,596,28592,29,67,0,10,3
117615,23,56667,2012,34380,730,23478,37,74,8,19,2
117616,30,74707,2705,11015,616,23020,28,100,11,18,0
117617,58,56999,1285,3646,681,13484,30,94,8,18,1
117618,41,32431,2082,15311,651,30821,27,98,12,26,1
117619,39,72396,1714,21941,550,9828,27,44,14,25,2
117620,54,65952,1636,10868,684,3160,30,52,5,16,2
117621,61,68416,1697,30244,739,22442,32,63,11,19,1
117622,40,69833,1120,3551,666,11661,26,58,0,21,0
117623,48,70223,1962,28081,777,6296,29,29,10,17,1
117624,48,20000,1973,5588,671,14797,30,75,10,22,3
117625,53,43973,1884,13581,637,35326,37,27,0,17,1
117626,38,64889,585,5065,727,0,29,5,8,19,1
117627,54,62760,776,751,681,6312,29,74,2,25,1
117628,20,61008,2012,5750,718,43821,32,77,6,25,2
117629,44,55044,1470,25991,768,29084,37,102,5,14,1
117630,29,60652,2168,1300,616,31026,28,73,6,21,2
117631,33,58873,2149,19155,695,21342,29,54,4,26,2
117632,57,58039,2163,3134,590,0,29,38,15,19,0
117633,35,63295,2097,18976,647,19674,33,79,2,28,1
117634,40,23085,1609,13187,566,29062,25,61,13,14,1
117635,37,53915,1953,19864,691,0,28,52,7,18,1
117636,41,49946,2385,1332,632,27766,30,53,5,22,2
117637,52,46902,1122,4425,605,17830,29,56,9,15,1
117638,38,60061,1942,11217,614,27482,26,58,5,25,0
117639,52,43121,2028,9725,706,20389,41,55,9,18,1
117640,46,70570,2362,22412,708,14538,24,69,12,17,0
117641,25,52199,2036,18574,704,23769,30,71,4,17,5
117642,45,44900,2132,15826,770,16748,22,45,9,21,2
117643,54,61780,1336,18384,736,23630,41,45,8,22,2
117644,40,61433,1651,23281,604,0,23,34,0,23,0
117645,43,59565,1984,20502,705,0,33,12,0,12,3
117646,46,41496,1580,6756,809,11627,32,31,11,21,3
117647,53,59921,2519,17443,626,26035,32,85,9,27,2
117648,57,65560,1148,14651,598,18802,35,76,1,20,3
117649,51,56780,1867,14669,664,23164,33,40,0,9,1
117650,41,48914,1685,0,760,16980,22,50,9,20,2
117651,49,22320,1282,16298,657,0,24,41,2,14,1
117652,51,54500,634,18675,729,27045,24,38,3,25,1
117653,28,58097,1702,13670,716,37126,18,85,0,18,0
117654,18,43268,2037,24025,648,39716,29,60,2,21,3
117655,19,43399,2593,21787,818,33219,42,62,8,26,1
117656,37,58640,1728,26425,788,18605,30,38,9,22,0
117657,42,35646,2350,16346,617,51449,24,68,10,22,0
117658,27,39609,2272,20292,788,21602,24,59,6,17,2
117659,44,73995,1697,10555,657,13913,19,49,11,15,3
117660,41,42290,1170,0,632,0,39,97,7,12,1
117661,33,32277,1887,11526,726,28611,25,23,2,24,3
117662,48,39831,1883,15794,738,39656,29,40,18,23,4
117663,23,71105,1726,10014,768,7080,30,52,7,14,2
117664,41,59353,2255,14939,799,42294,31,30,8,26,2
117665,58,34131,2939,11175,697,19694,29,52,4,23,2
117666,37,28448,2083,12718,659,35664,36,76,8,25,0
117667,49,79143,1745,22228,747,23923,34,38,15,18,6
117668,48,67497,2091,4183,584,29203,32,28,7,23,1
117669,35,65108,1826,7149,602,26212,30,25,11,28,2
117670,23,71231,1395,3568,702,13351,32,73,13,17,0
117671,32,71611,1678,10406,657,17096,39,57,4,22,1
117672,43,66885,2517,21841,599,18879,24,56,3,22,2
117673,52,49972,2506,16014,725,32505,22,99,5,22,0
117674,20,90529,1335,6568,771,27245,33,81,0,18,0
117675,30,76361,1908,11598,698,36383,15,67,8,17,0
117676,40,65222,2107,19939,661,12024,32,62,5,9,3
117677,29,58655,2214,4571,727,12105,32,80,4,17,1
117678,57,48811,1432,19458,544,20505,28,99,10,23,2
117679,38,64370,2309,15110,737,11901,24,74,7,16,1
117680,43,71250,1305,5983,648,39240,29,84,12,23,3
117681,29,49805,1572,6562,665,40803,33,74,7,19,0
117682,48,35860,2500,16507,706,13226,34,64,8,19,2
117683,28,37250,1411,30656,706,15293,32,39,0,12,1
117684,45,60286,1838,7939,617,0,23,51,3,23,2
117685,59,62983,1809,507,611,0,33,56,10,18,2
117686,49,29458,1399,17347,629,28001,33,60,4,26,2
117687,42,65763,2181,12483,747,3116,25,89,5,16,2
117688,30,48406,1859,20585,749,0,29,73,5,29,1
117689,31,56858,1472,9657,671,22356,25,70,3,23,1
117690,45,57681,2087,22128,773,13314,37,76,10,20,1
117691,41,54814,2743,27005,586,17551,28,74,6,26,3
117692,50,67818,2046,8668,745,19624,29,63,5,19,2
117693,39,52467,1776,25337,699,10085,28,103,1,18,2
117694,46,33546,1636,21247,649,11684,36,34,1,16,2
117695,41,40251,1516,0,638,33111,40,63,4,22,3
117696,47,79571,1587,22035,691,7961,16,44,13,17,0
117697,36,32888,1283,12633,617,1264,34,69,5,16,3
117698,22,59715,2088,27633,691,40005,36,85,7,23,2
117699,51,31156,2282,19111,728,26531,25,27,0,18,1
117700,38,58650,2039,18493,627,27309,26,82,10,26,1
117701,56,75014,1833,14124,857,10467,27,48,8,14,0
117702,41,47228,1384,15784,715,15935,39,26,8,21,2
117703,40,70010,1730,20677,565,9435,30,66,2,32,3
117704,55,66228,1873,12755,640,1322,38,49,4,19,1
117705,32,43925,1973,18928,656,4544,29,5,5,20,1
117706,34,71908,2068,18346,792,21708,22,69,13,24,3
117707,45,57007,1658,0,792,19693,25,46,0,23,2
117708,29,68675,1685,32098,697,0,32,55,12,15,1
117709,61,51745,1111,8537,799,50194,38,64,4,20,1
117710,36,59177,1037,21294,598,33627,35,71,4,14,2
117711,37,60449,1070,3368,686,40667,31,58,12,13,1
117712,56,40967,2683,13240,759,25160,32,76,8,22,0
117713,40,68705,1663,13960,689,20156,17,36,12,23,1
117714,30,83588,2113,5960,734,2205,28,110,7,27,2
117715,51,62208,2483,8345,615,0,32,97,0,28,1
117716,50,75124,1270,0,640,37508,33,44,11,20,2
117717,26,52785,1999,8440,771,18222,33,47,2,18,0
117718,31,23063,1622,12516,727,12171,24,96,11,20,1
117719,28,43551,1368,11818,656,15413,27,57,12,19,4
117720,18,66133,2328,20923,716,56518,33,92,5,16,3
117721,65,62081,739,18983,758,0,26,73,6,26,2
117722,23,45179,1839,12716,626,24393,27,62,8,24,1
117723,30,66889,939,6555,663,19123,19,38,5,25,1
117724,45,48517,2245,20098,582,6878,38,33,5,18,2
117725,44,29730,1480,814,709,32233,21,58,9,29,1
117726,47,41480,2604,8328,629,17050,25,5,6,19,5
117727,43,62620,870,11934,601,13270,30,78,9,27,0
117728,58,77564,1069,13271,590,29525,22,26,13,21,1
117729,33,31764,1055,3541,782,0,30,62,5,21,2
117730,61,65104,1695,18970,815,30064,27,99,2,24,2
117731,35,31510,1670,22878,654,28552,32,44,5,17,0
117732,24,67758,1842,9441,645,24546,33,66,2,12,1
117733,35,42215,2097,14285,770,8979,21,35,9,12,1
117734,46,67924,1817,14109,648,0,34,46,7,19,1
117735,55,33255,1815,13929,785,25884,31,48,7,18,1
117736,48,56197,2727,25380,641,5196,26,37,7,13,1
117737,25,42570,1958,34018,622,28948,26,33,2,12,0
117738,29,66486,1205,3829,713,0,27,17,2,24,0
117739,33,53633,2808,10650,548,0,29,74,16,22,2
117740,43,51055,2358,14198,625,36078,30,94,3,24,3
117741,52,44227,1399,22325,667,18512,23,44,2,19,2
117742,41,36017,1824,5908,686,22598,26,67,4,25,4
117743,20,76112,2649,7372,614,28190,29,35,4,19,4
117744,56,55358,2342,0,728,3303,26,68,4,18,3
117745,32,69438,1813,17095,752,9333,32,49,12,14,1
117746,55,49800,1482,6792,644,44440,23,106,1,21,3
117747,35,48164,1821,17041,625,42215,26,10,6,26,2
117748,37,53156,2337,2355,660,32905,31,86,1,18,1
117749,44,64404,1870,23765,703,11803,32,68,6,24,2
117750,50,26465,1793,5555,765,15203,29,79,0,16,1
117751,66,69302,2036,27499,621,25251,31,64,0,27,0
117752,35,65006,1938,14809,633,0,38,41,6,22,0
117753,37,55113,2168,27216,657,897,33,42,6,24,0
117754,29,81438,1264,16283,706,24229,32,100,0,28,1
117755,29,67641,2132,11398,729,6846,29,48,14,19,0
117756,37,60927,1426,0,687,18744,30,22,7,15,3
117757,52,69323,1668,17182,701,4097,36,25,5,20,2
117758,33,49407,2042,22911,647,5514,34,31,11,9,3
117759,51,30288,1038,3820,643,3916,32,98,7,21,0
117760,35,72101,2178,12508,747,0,27,39,5,18,2
117761,53,65911,2238,9841,748,0,28,19,2,18,1
117762,18,63961,2014,6066,699,11172,34,38,4,18,1
117763,32,39225,1801,14947,696,20712,28,80,3,23,2
117764,52,61741,2183,25723,670,51710,34,50,5,15,1
117765,45,44586,2164,32994,742,9992,26,36,11,18,2
117766,38,71890,2126,23008,753,38514,27,65,7,16,0
117767,43,44625,1795,23123,649,3404,26,55,7,24,2
117768,45,57793,2105,19578,552,46477,36,91,13,18,0
117769,39,73090,2158,19317,751,39717,26,49,6,10,1
117770,36,43164,1662,22912,704,31084,29,90,10,15,1
117771,51,63893,3160,19734,718,6993,41,44,0,17,3
117772,50,44937,1192,10599,661,5315,29,46,2,15,0
117773,52,45339,1058,18989,716,25073,35,96,0,22,4
117774,65,76256,1880,544,725,23397,34,44,12,24,1
117775,43,59683,1081,24912,637,19622,36,83,10,17,1
117776,65,33208,3113,4062,491,22928,33,36,9,20,0
117777,59,34338,1942,5075,741,19273,26,77,5,21,1
117778,59,53499,1968,15749,656,48395,32,54,1,24,2
117779,45,46034,2448,8399,664,44057,27,108,4,15,4
117780,52,82550,1794,3152,795,5299,30,49,7,19,1
117781,60,45199,1812,13905,746,18080,32,39,11,19,0
117782,27,53012,2023,7439,757,17350,27,79,0,15,3
117783,39,39150,2025,12929,728,51599,28,46,13,26,3
117784,43,64287,1115,18567,676,37616,29,29,8,15,0
117785,54,57410,1814,7456,766,13787,26,65,8,22,3
117786,48,45071,1965,14205,635,13743,41,61,6,22,3
117787,51,58165,1486,19537,647,1169,41,47,9,18,3
117788,46,67555,2080,16093,767,20527,29,37,8,23,2
117789,43,45641,1500,14486,625,38619,29,68,9,18,1
117790,20,64147,2474,17660,523,5521,29,107,0,21,1
117791,34,37372,1661,0,680,8924,30,90,4,23,1
117792,50,73901,2326,30127,776,17040,30,69,6,19,2
117793,40,68011,1078,7452,678,35168,41,13,5,20,1
117794,22,57202,1255,12127,700,16944,37,59,9,18,3
117795,34,33164,1316,30239,630,0,31,47,8,23,2
117796,64,90745,1742,1397,608,7746,35,97,4,16,0
117797,22,47478,1752,16617,612,2547,31,58,6,17,1
117798,18,63467,1489,16222,671,21170,28,86,5,15,2
117799,53,30138,1875,10449,625,17970,29,62,4,14,2
117800,38,40585,2333,24622,750,19825,25,75,6,16,1
117801,46,64485,1259,19447,497,1129,35,69,10,19,0
117802,50,31478,2174,22619,533,29511,33,81,0,26,3
117803,24,52157,1803,22181,750,14000,31,70,3,21,1
117804,50,28028,2097,6983,604,0,26,53,9,21,1
117805,18,64829,2483,8493,676,13936,18,69,8,13,2
117806,44,46869,1788,5567,741,36296,27,52,1,23,2
117807,49,70624,2427,23640,756,0,31,61,2,20,2
117808,41,62630,2329,20602,717,43001,23,68,2,16,3
117809,24,44454,2160,23579,604,1472,39,31,7,23,0
117810,39,62587,1630,11349,644,23268,26,38,11,12,0
117811,59,31580,1889,11521,750,24236,34,86,1,20,3
117812,46,23669,2206,31818,686,3532,28,28,8,18,1
117813,32,39319,1779,21413,669,35912,29,34,8,13,1
117814,39,67979,1996,14410,731,39409,24,46,8,21,0
117815,51,64563,1937,8842,725,22105,33,39,9,24,0
117816,58,41761,1070,22822,661,45458,31,74,0,19,2
117817,18,55179,1980,0,719,56287,37,44,12,23,3
117818,53,60348,2975,7290,772,8154,26,30,5,21,0
117819,52,50374,2082,23718,584,16253,36,19,0,23,1
117820,28,48656,1954,13464,596,21046,31,74,13,16,3
117821,46,74209,929,20412,727,13970,25,69,9,15,4
117822,36,25880,1429,20840,801,8592,24,42,1,15,1
117823,29,68386,1935,15541,561,30817,32,80,7,16,1
117824,38,73378,2111,7950,676,6270,31,79,1,25,0
117825,23,52233,2074,31540,626,19857,31,5,5,11,0
117826,40,80387,1757,29219,635,0,26,58,7,19,2
117827,34,80121,1624,16558,709,3331,27,61,5,15,2
117828,36,64674,1555,11996,687,40233,34,54,1,16,0
117829,36,23428,1689,15111,688,15604,26,26,0,14,3
117830,37,74853,2572,23228,762,46351,30,48,0,19,0
117831,31,51037,1259,19353,691,5621,26,56,4,22,2
117832,18,63180,2506,21259,628,24594,27,61,15,20,1
117833,63,71633,1610,12974,743,46478,31,102,8,15,1
117834,60,59728,2666,9667,644,11077,23,66,14,18,0
117835,48,70637,1997,15127,638,0,37,87,5,19,3
117836,35,69340,1351,13359,694,30193,45,71,5,16,3
117837,49,62862,1660,8990,656,19994,35,7,12,18,2
117838,19,46897,2050,21445,779,24244,27,20,13,25,1
117839,51,20000,2203,23097,557,21204,26,63,0,16,2
117840,33,52767,1996,16702,674,0,24,72,5,14,4
117841,24,56886,2336,24950,688,10159,40,56,5,16,2
117842,53,56812,1868,16641,814,19493,21,37,8,22,0
117843,46,20000,2170,16613,757,5251,32,62,4,19,4
117844,34,54358,2670,33398,731,13892,28,109,9,16,3
117845,39,86731,1394,1968,498,27565,40,121,7,19,1
117846,28,61647,1388,9360,829,24096,28,48,6,18,0
117847,46,51526,2218,11238,591,8077,26,64,8,20,1
117848,45,41084,1703,20840,518,27254,26,78,10,14,1
117849,44,64301,2032,13145,832,14758,31,78,16,19,0
117850,18,82052,2484,16004,660,35042,29,81,14,23,2
117851,42,75226,1286,8419,815,40441,29,69,0,26,0
117852,26,20000,1585,17679,641,28393,27,45,8,16,1
117853,50,29275,2018,22305,765,40009,27,42,4,22,3
117854,39,52118,1993,11850,696,29751,28,56,5,31,2
117855,66,72314,1591,8080,647,18155,27,46,7,15,3
117856,33,64835,1159,9129,685,15509,22,33,9,13,0
117857,23,51667,1892,14164,644,36968,27,22,7,26,3
117858,29,55956,1957,28077,716,0,30,143,0,20,2
117859,40,87902,2017,14724,639,46760,24,51,0,28,2
117860,26,47583,2901,19150,711,38905,32,34,11,21,3
117861,18,47389,1537,10337,626,19875,24,102,4,20,2
117862,47,46588,846,10051,766,3600,28,76,2,17,2
117863,64,44592,2223,9179,645,35862,25,67,7,12,2
117864,56,72589,2108,23314,675,32380,29,21,8,20,2
117865,35,77709,1942,21500,734,12929,31,58,11,21,3
117866,33,40970,2058,13108,646,30550,32,79,1,18,0
117867,39,48042,2198,17462,791,22396,34,38,5,20,1
117868,53,78020,2359,12622,669,52973,32,45,15,21,0
117869,33,80255,2502,12879,704,35403,24,85,16,15,2
117870,37,61161,1551,30416,802,0,23,73,5,23,2
117871,66,50020,777,6355,693,3695,37,49,0,25,0
117872,41,81291,1594,11592,685,26705,36,88,5,18,1
117873,57,40325,1932,24070,622,0,28,62,8,20,3
117874,43,38506,1484,36842,691,36319,30,11,8,10,0
117875,39,50600,1624,10823,746,0,28,78,9,12,2
117876,39,59005,1622,41021,624,22781,32,105,5,23,2
117877,22,67599,2017,12108,594,6384,25,33,9,17,3
117878,45,75967,1490,14420,577,22844,29,72,4,29,1
117879,46,55766,1239,10809,641,32262,22,89,9,26,4
117880,27,49085,1713,3930,651,20202,29,16,0,22,0
117881,53,57915,1751,14637,797,1323,38,43,6,19,2
117882,41,81592,2010,7404,595,31434,31,103,6,13,1
117883,36,61784,2398,22051,606,15675,28,46,11,19,1
117884,58,51652,1607,3799,729,0,22,51,11,23,1
117885,22,43536,2247,0,664,24381,30,96,6,24,2
117886,45,55288,2199,9188,658,10036,26,36,6,19,3
117887,47,43447,1453,21240,804,28530,38,52,6,15,1
117888,43,62100,1943,17192,780,17807,35,9,4,26,2
117889,33,64136,1613,0,662,28686,31,83,7,17,4
117890,66,34870,1497,2307,671,19398,23,97,5,25,2
117891,48,65455,2205,0,568,33422,50,5,7,26,3
117892,28,73421,2544,988,708,24507,34,113,7,16,2
117893,32,25714,1528,8892,688,24473,33,48,10,19,2
117894,18,27279,1895,15976,565,16260,39,25,7,26,0
117895,38,63897,2101,24645,790,25041,21,5,6,20,0
117896,64,50188,1643,13509,680,13025,39,46,5,21,2
117897,22,51968,1935,0,766,19360,30,5,5,13,3
117898,43,39090,2183,24237,629,5919,36,85,9,21,3
117899,35,59572,1170,14732,749,2992,19,70,10,16,0
117900,43,34371,1632,8477,684,13692,28,49,9,28,3
117901,44,73569,1549,17921,690,0,28,76,11,14,1
117902,42,53126,960,19398,646,54605,33,64,9,22,2
117903,22,59121,1861,8733,562,28673,25,51,12,20,2
117904,29,56297,2156,11081,728,35618,33,44,1,21,1
117905,35,46926,996,17175,608,22697,38,49,8,24,1
117906,41,52188,1661,7523,559,7257,32,68,9,28,2
117907,56,58327,1561,11799,584,47321,27,57,10,13,2
117908,65,25080,2048,10865,701,102,30,48,19,15,2
117909,38,77914,1763,12407,691,9910,33,82,3,20,0
117910,34,70164,2362,27304,843,0,38,59,11,12,2
117911,41,61258,2531,27604,593,35884,31,5,4,25,2
117912,43,59009,1904,19856,730,3612,25,21,15,15,1
117913,62,51389,1447,0,719,33326,21,65,1,27,0
117914,22,51588,1342,6893,650,6717,24,33,3,20,2
117915,48,70194,1646,17368,746,10427,34,57,0,17,2
117916,53,61845,2128,10100,627,36708,40,78,2,24,4
117917,29,56231,2157,22563,740,23574,27,61,11,16,0
117918,55,46968,1895,24183,673,16450,29,80,6,13,1
117919,27,41684,1368,7496,717,0,26,42,6,19,2
117920,22,48491,714,16832,722,48253,29,45,7,13,1
117921,37,57877,2778,3476,569,24297,32,51,8,23,2
117922,49,50935,2368,3599,755,25387,29,44,5,26,0
117923,18,49146,1502,10713,883,9115,23,39,0,20,3
117924,19,20000,3031,15597,705,23688,23,75,0,19,1
117925,52,85485,1748,19016,653,17806,33,48,5,14,4
117926,38,53258,2131,17130,542,7449,31,65,13,18,1
117927,44,40164,1801,8312,759,15527,28,43,9,21,2
117928,47,47080,1488,13110,626,20379,43,55,4,19,2
117929,22,57860,1572,19806,576,23105,28,57,7,18,1
117930,33,39077,1260,17914,524,46882,33,48,4,20,0
117931,39,52256,1261,4940,656,25628,30,20,11,24,3
117932,29,65578,1674,9348,667,37939,27,63,5,14,2
117933,35,43792,1245,11019,693,19737,28,25,12,25,2
117934,51,47437,1897,5046,666,28050,29,86,9,20,3
117935,18,74916,896,13966,588,13295,26,52,8,20,0
117936,41,38458,1033,4334,676,16096,27,37,0,27,0
117937,27,47049,1959,11963,693,50199,30,64,12,15,1
117938,36,48548,1934,21527,589,16628,33,54,9,16,0
117939,36,41762,2585,10348,731,37866,23,46,9,25,1
117940,41,65016,1437,15045,597,7755,31,73,6,23,2
117941,39,67755,1614,19152,684,5066,31,46,3,16,2
117942,43,77861,1519,22035,672,44803,29,97,5,11,1
117943,47,74064,1685,14227,760,33961,34,43,9,16,3
117944,21,27846,2526,19477,697,5217,19,51,4,17,3
117945,35,21346,2596,18646,726,27767,34,58,6,22,0
117946,30,31603,611,2779,632,16262,25,76,11,21,0
117947,19,50829,907,18609,698,22345,23,64,1,25,2
117948,28,77023,1694,2473,607,23943,27,46,6,15,3
117949,52,59217,1888,16539,731,30866,24,104,1,16,1
117950,36,20000,1792,10763,769,2910,31,72,1,20,1
117951,46,66699,2342,14093,706,16318,31,66,6,21,3
117952,45,43033,2224,22083,619,33557,31,72,8,25,3
117953,29,56446,1077,19196,667,6984,20,75,6,15,0
117954,46,47384,1152,14078,856,7922,28,33,0,19,2
117955,26,46650,2311,27199,663,31565,31,71,3,19,0
117956,48,77685,1448,14546,621,36826,30,48,7,17,2
117957,32,64555,1232,15258,636,26168,20,77,11,14,2
117958,23,53317,1071,31428,719,44409,28,27,4,25,3
117959,41,52589,627,24260,575,0,30,64,7,18,2
117960,31,48166,1361,7523,592,4368,25,67,6,22,5
117961,47,63830,1888,21959,623,35298,33,37,4,22,1
117962,48,77817,883,6800,708,18223,38,66,4,20,1
117963,18,53033,1830,10820,651,46853,30,61,10,14,1
117964,81,42524,2308,9740,721,0,36,61,8,20,2
117965,24,55616,2392,2555,692,0,27,48,10,22,3
117966,48,81303,2160,14516,591,54879,30,101,3,22,2
117967,34,46581,2465,23466,638,45871,27,57,0,20,1
117968,43,58124,1857,16926,694,31614,33,47,7,14,2
117969,32,47894,1687,22598,670,0,31,44,7,21,2
117970,57,48847,1619,23323,609,34442,32,49,2,16,3
117971,22,52925,1690,33482,682,8228,34,58,11,19,0
117972,52,62145,1465,7149,631,47809,35,54,11,21,3
117973,18,57138,2126,20715,665,0,33,43,2,17,2
117974,41,34513,1408,17519,567,32506,41,70,8,23,1
117975,23,59117,1679,11972,730,9660,39,50,0,22,3
117976,48,76519,1420,15752,787,26286,22,37,9,17,2
117977,44,62224,2020,10417,648,27281,33,48,7,18,2
117978,46,84736,963,18639,641,0,21,33,6,17,2
117979,36,61725,338,19457,707,0,30,87,11,14,3
117980,36,23509,1459,17711,653,28300,31,85,10,20,3
117981,38,235670,11928,88686,411,98660,30,11,4,26,1
117982,25,46165,1671,19002,638,19847,21,40,3,19,2
117983,70,39810,1982,13259,579,25630,31,45,9,22,0
117984,30,33465,2544,4402,664,50469,32,75,8,13,3
117985,35,64672,1419,6895,654,17846,29,73,7,18,0
117986,43,72173,2577,13437,789,47353,25,48,6,18,2
117987,34,79195,2128,24618,709,17715,34,41,3,25,1
117988,43,33624,2177,6910,599,25305,35,90,5,20,0
117989,18,61999,1667,30930,781,9965,26,80,3,24,1
117990,39,58207,1284,0,630,17271,28,55,11,16,1
117991,28,33793,1818,14831,780,39895,31,27,12,17,3
117992,44,52590,1924,15224,616,24945,40,54,4,20,0
117993,58,61928,1684,16833,652,47667,24,5,5,29,1
117994,62,32544,1885,5255,580,28741,27,81,0,20,2
117995,34,46769,731,12660,703,23593,29,56,7,20,0
117996,18,81435,1286,10385,669,12422,37,38,3,26,3
117997,43,38955,1610,17318,658,38168,28,71,11,22,3
117998,35,48327,2170,30566,594,29782,36,57,11,23,1
117999,28,54321,1181,17291,686,26057,26,22,4,14,4
118000,43,47502,1988,21890,800,41180,25,96,3,24,1
118001,42,78319,2264,11987,576,1664,38,70,6,15,1
118002,48,106063,1999,28455,663,28125,33,40,7,15,4
118003,33,40344,1257,29678,674,33538,42,74,7,20,3
118004,32,62447,2458,20711,617,12351,26,79,2,27,1
118005,32,41770,1169,11215,675,24687,27,64,2,23,2
118006,31,24639,1854,6707,674,28760,29,36,7,16,1
118007,48,53404,2261,0,690,0,27,33,3,19,0
118008,30,52390,2498,0,683,11115,21,126,0,28,1
118009,22,44250,2158,23630,737,18479,27,23,0,15,0
118010,45,50759,1711,17919,602,8133,36,27,0,25,1
118011,45,47472,1513,4253,827,9544,29,54,10,23,6
118012,62,61235,1437,15100,575,20934,23,65,8,11,0
118013,69,58611,1650,13955,648,33211,35,38,5,17,0
118014,58,50782,1454,20316,750,34352,35,24,9,23,4
118015,48,60427,1709,13558,606,14680,32,63,6,13,0
118016,39,49988,1865,21558,685,27194,28,73,2,19,0
118017,30,44361,1515,18678,628,1991,25,57,7,24,3
118018,66,54737,1916,29669,704,0,23,80,6,24,3
118019,44,61250,1384,35279,676,51497,30,38,12,19,3
118020,57,51941,1823,8983,734,16583,29,125,5,11,0
118021,39,60612,3323,11456,665,18882,34,81,12,20,2
118022,46,56180,2531,9105,626,47294,34,24,3,14,1
118023,42,36991,1717,8288,604,0,36,44,8,30,3
118024,31,56435,1156,12557,741,16769,29,87,7,23,2
118025,46,47192,2475,28415,582,33631,40,64,9,14,1
118026,67,59716,2073,3731,740,0,24,80,5,16,5
118027,33,52364,1572,1880,742,0,29,83,2,20,3
118028,37,45102,2725,0,716,30311,36,81,11,14,0
118029,18,40761,983,14816,648,21026,38,27,4,18,1
118030,47,71783,1513,241,627,40416,25,86,4,13,1
